,Event,Record,Country,Continent,URL,id,latitude,longitude,genero,Alpha-2 code,Alpha-3 code,Numeric,Athlete,Records
587,400 m hurdles,48.81s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Male,BE,BEL,56.0,Julien Watrin,48.81
599,100 m,11.04s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Female,BE,BEL,56.0,Kim Gevaert,11.04
600,200 m,22.2s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Female,BE,BEL,56.0,Kim Gevaert,22.2
601,400 m,50.29s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Female,BE,BEL,56.0,Cynthia Bolingo,50.29
609,100 m hurdles,12.71s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Female,BE,BEL,56.0,Anne Zagré,12.71
610,400 m hurdles,54.47s,Belgium,Europe,https://en.wikipedia.org/wiki/List_of_Belgian_records_in_athletics,BE,50.503887,4.469936,Female,BE,BEL,56.0,Paulien Couckuyt,54.47
622,100 m,10.41s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Male,BZ,BLZ,84.0,Jayson Jones,10.41
623,200 m,21.14s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Male,BZ,BLZ,84.0,Jayson Jones,21.14
624,400 m,47.62s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Male,BZ,BLZ,84.0,Jonathan Williams,47.62
631,110 m hurdles,13.9s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Male,BZ,BLZ,84.0,Jonathan Williams,13.9
632,400 m hurdles,48.88s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Male,BZ,BLZ,84.0,Jonathan Williams,48.88
643,100 m,11.46s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Female,BZ,BLZ,84.0,Kaina Martínez,11.46
644,200 m,22.98s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Female,BZ,BLZ,84.0,Emma Wade,22.98
645,400 m,53.19s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Female,BZ,BLZ,84.0,Samantha Dirks,53.19
651,100 m hurdles,14.35s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Female,BZ,BLZ,84.0,Alexia Neal,14.35
652,400 m hurdles,01:02.3s,Belize,Americas,https://en.wikipedia.org/wiki/List_of_Belizean_records_in_athletics,BZ,17.189877,-88.49765,Female,BZ,BLZ,84.0,Alexia Neal,62.3
662,100 m,10.31s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Male,BJ,BEN,204.0,Souhalia Alamou,10.31
663,200 m,20.95s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Male,BJ,BEN,204.0,Souhalia Alamou,20.95
664,400 m,45.82s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Male,BJ,BEN,204.0,Mathieu Gnanligo,45.82
672,110 m hurdles,14.68s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Male,BJ,BEN,204.0,Brice de Souza,14.68
673,400 m hurdles,50.48s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Male,BJ,BEN,204.0,Abdoulaye Chérif Issa,50.48
685,100 m,11.55s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Female,BJ,BEN,204.0,Fabienne Féraez,11.55
686,200 m,22.81s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Female,BJ,BEN,204.0,Fabienne Féraez,22.81
687,400 m,51.47s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Female,BJ,BEN,204.0,Fabienne Féraez,51.47
694,100 m hurdles,13.27s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Female,BJ,BEN,204.0,Odile Ahouanwanou,13.27
695,400 m hurdles,57.75s,Benin,Africa,https://en.wikipedia.org/wiki/List_of_Beninese_records_in_athletics,BJ,9.30769,2.315834,Female,BJ,BEN,204.0,Bimbo Miel Blessing Ayédou,57.75
705,100 m,10.27s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Male,BM,BMU,60.0,DeVon Bean,10.27
706,200 m,20.3s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Male,BM,BMU,60.0,Troy Douglas,20.3
707,400 m,45.26s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Male,BM,BMU,60.0,Troy Douglas,45.26
715,110 m hurdles,14.56s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Male,BM,BMU,60.0,Tristan Joynes,14.56
716,400 m hurdles,53.03s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Male,BM,BMU,60.0,Clarence Saunders,53.03
728,100 m,11.46s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Female,BM,BMU,60.0,Debbie Jones,11.46
729,200 m,23.05s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Female,BM,BMU,60.0,Debbie Jones,23.05
730,400 m,52.79s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Female,BM,BMU,60.0,Caitlyn Bobb,52.79
738,100 m hurdles,14.27s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Female,BM,BMU,60.0,Shianne Smith,14.27
739,400 m hurdles,59.03s,Bermuda,Americas,https://en.wikipedia.org/wiki/List_of_Bermudian_records_in_athletics,BM,32.321384,-64.75737,Female,BM,BMU,60.0,Shianne Smith,59.03
749,100 m,11.82s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Male,BT,BTN,64.0,Thinley Pema,11.82
750,200 m,24.18s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Male,BT,BTN,64.0,Lhaba Tshering,24.18
751,400 m,57.37s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Male,BT,BTN,64.0,Bal Bahadur Thamang,57.37
767,100 m,14.41s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Female,BT,BTN,64.0,Samgay Wangmo,14.41
768,200 m,30.87s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Female,BT,BTN,64.0,Sangay Wangmo,30.87
769,400 m,01:08.2s,Bhutan,Asia,https://en.wikipedia.org/wiki/List_of_Bhutanese_records_in_athletics,BT,27.514162,90.433601,Female,BT,BTN,64.0,Khandu Lhamo,68.2
782,100 m,10.36s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Male,BO,BOL,68.0,Bruno Rojas,10.36
783,200 m,20.63s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Male,BO,BOL,68.0,Bruno Rojas,20.63
784,400 m,47.12s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Male,BO,BOL,68.0,Fernando Copa,47.12
792,110 m hurdles,14.79s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Male,BO,BOL,68.0,Vladimir Aponte,14.79
793,400 m hurdles,54.71s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Male,BO,BOL,68.0,Ignacio Novarro,54.71
803,100 m,11.84s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Female,BO,BOL,68.0,Alinny Delgadillo,11.84
804,200 m,24.41s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Female,BO,BOL,68.0,Leslie Fernanda Arnéz,24.41
805,400 m,54.37s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Female,BO,BOL,68.0,Cecilia Gómez,54.37
813,100 m hurdles,15.23s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Female,BO,BOL,68.0,Violeta Gareca,15.23
814,400 m hurdles,01:00.2s,Bolivia,Americas,https://en.wikipedia.org/wiki/List_of_Bolivian_records_in_athletics,BO,-16.290154,-63.588653,Female,BO,BOL,68.0,Cecilia Gomez,60.2
824,100 m,10.42s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Male,BA,BIH,70.0,Nedim Čović,10.42
825,200 m,21.05s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Male,BA,BIH,70.0,Nedim Čović,21.05
826,400 m,46.41s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Male,BA,BIH,70.0,Amel Tuka,46.41
834,110 m hurdles,13.82s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Male,BA,BIH,70.0,Damir Haračić,13.82
835,400 m hurdles,50.84s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Male,BA,BIH,70.0,Dušan Milutinović,50.84
847,100 m,12.17s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Female,BA,BIH,70.0,Kanita Bilić,12.17
848,200 m,24.43s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Female,BA,BIH,70.0,Dijana Kojić,24.43
849,400 m,54.28s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Female,BA,BIH,70.0,Dijana Kojić,54.28
857,100 m hurdles,13.8s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Female,BA,BIH,70.0,Emina Pilav,13.8
858,400 m hurdles,58.99s,Bosnia and Herzegovina,Europe,https://en.wikipedia.org/wiki/List_of_Bosnian_and_Herzegovinian_records_in_athletics,BA,43.915886,17.679076,Female,BA,BIH,70.0,Gorana Cvijetić,58.99
870,100 m,10.2s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Male,BW,BWA,72.0,Isaac Makwala,10.2
871,200 m,19.77s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Male,BW,BWA,72.0,Isaac Makwala,19.77
872,400 m,43.72s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Male,BW,BWA,72.0,Isaac Makwala,43.72
880,110 m hurdles,13.92s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Male,BW,BWA,72.0,Kemorena Tisang,13.92
881,400 m hurdles,50.88s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Male,BW,BWA,72.0,Daniel Lagamang,50.88
893,100 m,11.39s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Female,BW,BWA,72.0,Lydia Jele,11.39
894,200 m,22.89s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Female,BW,BWA,72.0,Amantle Montsho,22.89
895,400 m,49.33s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Female,BW,BWA,72.0,Amantle Montsho,49.33
902,100 m hurdles,13.66s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Female,BW,BWA,72.0,Oarabile Babolayi,13.66
903,400 m hurdles,01:00.4s,Botswana,Africa,https://en.wikipedia.org/wiki/List_of_Botswana_records_in_athletics,BW,-22.328474,24.684866,Female,BW,BWA,72.0,Oarabile Babolayi,60.4
914,100 m,10.25s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Male,VG,VGB,92.0,Dion Crabbe,10.25
915,200 m,20.3s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Male,VG,VGB,92.0,Dion Crabbe,20.3
916,400 m,46.04s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Male,VG,VGB,92.0,Dean Greenaway,46.04
923,110 m hurdles,15.66s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Male,VG,VGB,92.0,Steve Augustine,15.66
924,400 m hurdles,47.54s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Male,VG,VGB,92.0,Kyron McMaster,47.54
936,100 m,11.12s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Female,VG,VGB,92.0,Tahesia Harrigan,11.12
937,200 m,22.98s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Female,VG,VGB,92.0,Tahesia Harrigan,22.98
938,400 m,52.29s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Female,VG,VGB,92.0,Ashley Kelly,52.29
944,100 m hurdles,14.09s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Female,VG,VGB,92.0,Deya Erickson,14.09
945,400 m hurdles,58.14s,British Virgin Islands,Americas,https://en.wikipedia.org/wiki/List_of_British_Virgin_Islands_records_in_athletics,VG,18.420695,-64.639968,Female,VG,VGB,92.0,Lakeisha Warner,58.14
955,100 m,10.59s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Male,BN,BRN,96.0,Mohamed Fakhri Ismail,10.59
956,200 m,21.39s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Male,BN,BRN,96.0,Muhammad Noor Firdaus Ar-Rasyid,21.39
957,400 m,48.53s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Male,BN,BRN,96.0,Mohamed Arman Hj Sanip,48.53
965,110 m hurdles,15.51s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Male,BN,BRN,96.0,Mohamed Aries Mujang,15.51
966,400 m hurdles,54.64s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Male,BN,BRN,96.0,Kaderi Bujang,54.64
976,100 m,12.02s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Female,BN,BRN,96.0,Alinawati Ali Akbar,12.02
977,200 m,25.22s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Female,BN,BRN,96.0,Alinawati Ali Akbar,25.22
978,400 m,59.28s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Female,BN,BRN,96.0,Maziah Mahusin,59.28
984,100 m hurdles,17.08s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Female,BN,BRN,96.0,Norhayati Hj Yassin,17.08
985,400 m hurdles,01:08.3s,Brunei,Asia,https://en.wikipedia.org/wiki/List_of_Bruneian_records_in_athletics,BN,4.535277,114.727669,Female,BN,BRN,96.0,Maziah Mahusin,68.3
995,100 m,10.13s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Male,BG,BGR,100.0,Petar Petrov,10.13
996,200 m,20.2s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Male,BG,BGR,100.0,Nikolay Antonov,20.2
997,400 m,45.32s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Male,BG,BGR,100.0,Iliya Dzhivondov,45.32
1005,110 m hurdles,13.33s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Male,BG,BGR,100.0,Zhivko Videnov,13.33
1006,400 m hurdles,48.48s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Male,BG,BGR,100.0,Toma Tomov,48.48
1016,100 m,10.77s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Female,BG,BGR,100.0,Ivet Lalova,10.77
1017,200 m,22.01s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Female,BG,BGR,100.0,Anelia Nuneva,22.01
1018,400 m,49.53s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Female,BG,BGR,100.0,Vania Stambolova,49.53
1026,100 m hurdles,12.21s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Female,BG,BGR,100.0,Yordanka Donkova,12.21
1027,400 m hurdles,53.68s,Bulgaria,Europe,https://en.wikipedia.org/wiki/List_of_Bulgarian_records_in_athletics,BG,42.733883,25.48583,Female,BG,BGR,100.0,Vanya Stambolova,53.68
1037,100 m,10.14s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Male,BF,BFA,854.0,Idrissa Sanou,10.14
1038,200 m,20.69s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Male,BF,BFA,854.0,Innocent Bologo,20.69
1039,400 m,46.66s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Male,BF,BFA,854.0,Bienvenu Sawadogo,46.66
1046,110 m hurdles,13.9s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Male,BF,BFA,854.0,Florian Somé,13.9
1047,400 m hurdles,50.04s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Male,BF,BFA,854.0,Bienvenu Sawadogo,50.04
1059,100 m,11.47s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Female,BF,BFA,854.0,Pon-Karidjatou Traoré,11.47
1060,200 m,23.34s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Female,BF,BFA,854.0,Sarah Tondé,23.34
1061,400 m,53.81s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Female,BF,BFA,854.0,Aïssata Soulama,53.81
1067,100 m hurdles,13.25s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Female,BF,BFA,854.0,Marthe Koala,13.25
1068,400 m hurdles,55.49s,Burkina Faso,Africa,https://en.wikipedia.org/wiki/List_of_Burkinab%C3%A9_records_in_athletics,BF,12.238333,-1.561593,Female,BF,BFA,854.0,Aïssata Soulama,55.49
1076,100 m,10.84s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Male,BI,BDI,108.0,Kassiem Ntahimpera,10.84
1077,200 m,21.88s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Male,BI,BDI,108.0,Kassiem Ntahimpéra,21.88
1078,400 m,46.32s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Male,BI,BDI,108.0,Jean-Patrick Nduwimana,46.32
1086,110 m hurdles,14.63s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Male,BI,BDI,108.0,Joseph Niyonkuru,14.63
1087,400 m hurdles,53.99s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Male,BI,BDI,108.0,Christophe Bigirimana,53.99
1098,100 m,12.73s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Female,BI,BDI,108.0,Françoise Bucumi,12.73
1099,200 m,26.5s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Female,BI,BDI,108.0,Phydia Inamahoro,26.5
1100,400 m,54.3s,Burundi,Africa,https://en.wikipedia.org/wiki/List_of_Burundian_records_in_athletics,BI,-3.373056,29.918886,Female,BI,BDI,108.0,Francine Niyonsaba,54.3
1118,100 m,10.75s,Cambodia,Asia,https://en.wikipedia.org/wiki/List_of_Cambodian_records_in_athletics,KH,12.565679,104.990963,Male,KH,KHM,116.0,Pin Wanheab,10.75
1119,200 m,21.85s,Cambodia,Asia,https://en.wikipedia.org/wiki/List_of_Cambodian_records_in_athletics,KH,12.565679,104.990963,Male,KH,KHM,116.0,Pin Wanheab,21.85
1120,400 m,48.82s,Cambodia,Asia,https://en.wikipedia.org/wiki/List_of_Cambodian_records_in_athletics,KH,12.565679,104.990963,Male,KH,KHM,116.0,Chhem Savin,48.82
1128,110 m hurdles,15.79s,Cambodia,Asia,https://en.wikipedia.org/wiki/List_of_Cambodian_records_in_athletics,KH,12.565679,104.990963,Male,KH,KHM,116.0,Pech Iev,15.79
